volume,slice,band_pos,rel_pos,ratio,method,psnr,ssim
A00033849.npy,51,22,0.564,0.2,ddnm,30.48172055658241,0.8624424505320565
A00033849.npy,51,22,0.564,0.3,zerofill,21.379683637080234,0.5826690848791214
A00033849.npy,51,22,0.564,0.3,cs,31.410458259044184,0.9390403597814138
A00033849.npy,51,22,0.564,0.3,ddnm,34.676521628237325,0.9678310165319415
A00033849.npy,51,22,0.564,0.5,zerofill,13.57648709237325,0.5535253004389392
A00033849.npy,51,22,0.564,0.5,cs,13.145844278724164,0.7182215680297147
A00033849.npy,51,22,0.564,0.5,ddnm,40.98797574235125,0.9745900920123959
A00033849.npy,57,28,0.718,0.2,zerofill,12.465745094007435,0.4207281007698021
A00033849.npy,57,28,0.718,0.2,cs,13.793694418895912,0.7015083187748601
A00033849.npy,57,28,0.718,0.2,ddnm,17.631790497974226,0.7702602419954793
A00033849.npy,57,28,0.718,0.3,zerofill,20.081824093776078,0.5704430068658565
A00033849.npy,57,28,0.718,0.3,cs,32.13748700479404,0.9286276737668042
A00033849.npy,57,28,0.718,0.3,ddnm,36.266909748505014,0.9770115504291101
A00033849.npy,57,28,0.718,0.5,zerofill,27.768319309451872,0.8286222994552304
A00033849.npy,57,28,0.718,0.5,cs,34.71262558779006,0.9841129966710915
A00033849.npy,57,28,0.718,0.5,ddnm,36.62322331154979,0.9858943718562874
A00033849.npy,62,33,0.846,0.2,zerofill,12.39669251990957,0.38633192234827013
A00033849.npy,62,33,0.846,0.2,cs,13.00601585781923,0.6124146752228538
A00033849.npy,62,33,0.846,0.2,ddnm,29.434642999263406,0.8472072282664376
A00033849.npy,62,33,0.846,0.3,zerofill,20.02304501330793,0.5144279648319374
A00033849.npy,62,33,0.846,0.3,cs,30.19115434899006,0.901973482427102
A00033849.npy,62,33,0.846,0.3,ddnm,35.20631027060142,0.9637287281767971
A00033849.npy,62,33,0.846,0.5,zerofill,25.548526888938113,0.7159662312055928
A00033849.npy,62,33,0.846,0.5,cs,34.185172825468555,0.983164105519304
A00033849.npy,62,33,0.846,0.5,ddnm,37.79521284969816,0.9891270818977195
A00033849.npy,68,39,1.0,0.2,zerofill,11.741988407399885,0.349278235409686
A00033849.npy,68,39,1.0,0.2,cs,12.107257724906159,0.5140360464497248
A00033849.npy,68,39,1.0,0.2,ddnm,29.859217860194917,0.8362679295201787
A00033849.npy,68,39,1.0,0.3,zerofill,11.863320435421192,0.3906873784254925
A00033849.npy,68,39,1.0,0.3,cs,12.227418314427869,0.5909518006340027
A00033849.npy,68,39,1.0,0.3,ddnm,31.51293002320802,0.8693087328965227
A00033849.npy,68,39,1.0,0.5,zerofill,23.95997083012208,0.6833624943246676
A00033849.npy,68,39,1.0,0.5,cs,35.865000828604835,0.9832392502290784
A00033849.npy,68,39,1.0,0.5,ddnm,38.16546721100509,0.9910538829212322
A00034987.npy,29,0,0.0,0.2,zerofill,19.105462919693235,0.4994069355682442
A00034987.npy,29,0,0.0,0.2,cs,28.656013164647373,0.8662600920695057
A00034987.npy,29,0,0.0,0.2,ddnm,29.055785059105716,0.9364355612492143
A00034987.npy,29,0,0.0,0.3,zerofill,18.029281624303955,0.4875688899537592
A00034987.npy,29,0,0.0,0.3,cs,31.88360976261023,0.8879002941528561
A00034987.npy,29,0,0.0,0.3,ddnm,31.813237861076228,0.9557144824987104
A00034987.npy,29,0,0.0,0.5,zerofill,26.72310790420422,0.7260952210271865
A00034987.npy,29,0,0.0,0.5,cs,37.168606997332944,0.9845197413660319
A00034987.npy,29,0,0.0,0.5,ddnm,38.76885374474356,0.9865540195836139
A00034987.npy,35,6,0.154,0.2,zerofill,11.558824379674022,0.33946569496166995
A00034987.npy,35,6,0.154,0.2,cs,12.652596946834851,0.5912863415288014
A00034987.npy,35,6,0.154,0.2,ddnm,25.395608574610602,0.8019332638352277
A00034987.npy,35,6,0.154,0.3,zerofill,12.373595345413118,0.4348721544556811
A00034987.npy,35,6,0.154,0.3,cs,12.463393152190642,0.618712991180887
A00034987.npy,35,6,0.154,0.3,ddnm,30.928386027163455,0.8786102498740607
A00034987.npy,35,6,0.154,0.5,zerofill,23.533301857766876,0.6835121095929272
A00034987.npy,35,6,0.154,0.5,cs,36.610937079424474,0.9736843661687221
A00034987.npy,35,6,0.154,0.5,ddnm,39.805207218890544,0.9855090328095517
A00034987.npy,40,11,0.282,0.2,zerofill,17.227192775566305,0.4571128668155135
A00034987.npy,40,11,0.282,0.2,cs,26.893416809365313,0.7991520773862943
A00034987.npy,40,11,0.282,0.2,ddnm,31.257912074536307,0.9185412812017423
A00034987.npy,40,11,0.282,0.3,zerofill,16.937847486368746,0.5379056840413878
A00034987.npy,40,11,0.282,0.3,cs,29.97619815620847,0.9303895330071065
A00034987.npy,40,11,0.282,0.3,ddnm,33.719869422353604,0.935700278340753
A00034987.npy,40,11,0.282,0.5,zerofill,28.628219937596192,0.8226098600961218
A00034987.npy,40,11,0.282,0.5,cs,36.92749168843094,0.981144092898957
A00034987.npy,40,11,0.282,0.5,ddnm,39.90083046652102,0.9861053879047651
A00034987.npy,46,17,0.436,0.2,zerofill,12.769497929165162,0.4080586997054211
A00034987.npy,46,17,0.436,0.2,cs,13.040808591802836,0.6002175185967908
A00034987.npy,46,17,0.436,0.2,ddnm,30.10988378315424,0.8321041540312561
A00034987.npy,46,17,0.436,0.3,zerofill,11.884536193573291,0.40576872394891284
A00034987.npy,46,17,0.436,0.3,cs,13.388779511778033,0.6553352897823566
A00034987.npy,46,17,0.436,0.3,ddnm,11.537777139153409,0.7068989094029821
A00034987.npy,46,17,0.436,0.5,zerofill,24.126099339621668,0.7067594767235409
A00034987.npy,46,17,0.436,0.5,cs,34.596651418973345,0.9789154756753171
A00034987.npy,46,17,0.436,0.5,ddnm,38.304051285576165,0.9862499355837339
A00034987.npy,51,22,0.564,0.2,zerofill,12.606784371036522,0.382438412238627
A00034987.npy,51,22,0.564,0.2,cs,12.844153662399357,0.5621961261211125
A00034987.npy,51,22,0.564,0.2,ddnm,33.70441994197117,0.9046285465395729
A00034987.npy,51,22,0.564,0.3,zerofill,20.262365054586056,0.5824103583989637
A00034987.npy,51,22,0.564,0.3,cs,31.564054664585854,0.9241574659805422
A00034987.npy,51,22,0.564,0.3,ddnm,34.70362626516871,0.9785740925151794
A00034987.npy,51,22,0.564,0.5,zerofill,26.888337719938864,0.7633697029552141
A00034987.npy,51,22,0.564,0.5,cs,36.611399084076844,0.9841066442672298
A00034987.npy,51,22,0.564,0.5,ddnm,41.25793957598251,0.9914096976417395
A00034987.npy,57,28,0.718,0.2,zerofill,15.788976969939792,0.39751159747874754
A00034987.npy,57,28,0.718,0.2,cs,22.836109062064622,0.7109311444281461
A00034987.npy,57,28,0.718,0.2,ddnm,33.34974586185826,0.9092820269250639
A00034987.npy,57,28,0.718,0.3,zerofill,17.16685976663448,0.5025633220002749
A00034987.npy,57,28,0.718,0.3,cs,30.917048629629168,0.9065382889822602
A00034987.npy,57,28,0.718,0.3,ddnm,38.72869778835796,0.9736359620071874
A00034987.npy,57,28,0.718,0.5,zerofill,26.951880765098135,0.7548615394405559
A00034987.npy,57,28,0.718,0.5,cs,35.82287627525455,0.9859707487130863
A00034987.npy,57,28,0.718,0.5,ddnm,40.69245815530258,0.9898813475895492
A00034987.npy,62,33,0.846,0.2,zerofill,12.284448423332279,0.4112939732153513
A00034987.npy,62,33,0.846,0.2,cs,12.70492311264077,0.5999124671430471
A00034987.npy,62,33,0.846,0.2,ddnm,32.497140321657625,0.8945856603867134
A00034987.npy,62,33,0.846,0.3,zerofill,18.49640511821431,0.5286195025802162
A00034987.npy,62,33,0.846,0.3,cs,30.808638237734232,0.9273336291625031
A00034987.npy,62,33,0.846,0.3,ddnm,36.786392263960416,0.9751797104091677
A00034987.npy,62,33,0.846,0.5,zerofill,27.539983069324077,0.7883363925481205
A00034987.npy,62,33,0.846,0.5,cs,37.464180771442884,0.9870094187763935
A00034987.npy,62,33,0.846,0.5,ddnm,41.486450759970566,0.9908441144655674
A00034987.npy,68,39,1.0,0.2,zerofill,10.644081854518646,0.32435264866412356
A00034987.npy,68,39,1.0,0.2,cs,11.98494575709978,0.5163455750338113
A00034987.npy,68,39,1.0,0.2,ddnm,13.938534238112625,0.6146098914137841
A00034987.npy,68,39,1.0,0.3,zerofill,18.998834247068256,0.473599775986445
A00034987.npy,68,39,1.0,0.3,cs,30.347755909576097,0.8829990208413762
A00034987.npy,68,39,1.0,0.3,ddnm,37.566748234419734,0.9846459594994456
A00034987.npy,68,39,1.0,0.5,zerofill,26.566485308983392,0.7438818478985727
A00034987.npy,68,39,1.0,0.5,cs,36.742689035831575,0.9867132115959961
A00034987.npy,68,39,1.0,0.5,ddnm,39.94791264862767,0.9918081923033787
A00035054.npy,29,0,0.0,0.2,zerofill,11.170016267320417,0.327620492793388
A00035054.npy,29,0,0.0,0.2,cs,11.576586817812961,0.5134068867842031
A00035054.npy,29,0,0.0,0.2,ddnm,26.059599753497857,0.6914435134871741
A00035054.npy,29,0,0.0,0.3,zerofill,16.555960279042527,0.4437355678203808
A00035054.npy,29,0,0.0,0.3,cs,24.718185192776836,0.8357052478525818
A00035054.npy,29,0,0.0,0.3,ddnm,32.10517163462062,0.9487953990121196
A00035054.npy,29,0,0.0,0.5,zerofill,26.21952528782622,0.7495523769962321
A00035054.npy,29,0,0.0,0.5,cs,33.92034897981665,0.9781800958937902
A00035054.npy,29,0,0.0,0.5,ddnm,32.767034284925586,0.9634730803393062
A00035054.npy,35,6,0.154,0.2,zerofill,17.2040118376572,0.479987203044111
A00035054.npy,35,6,0.154,0.2,cs,27.084669891622887,0.8304132445237254
A00035054.npy,35,6,0.154,0.2,ddnm,28.566708697635743,0.8632049763580703
A00035054.npy,35,6,0.154,0.3,zerofill,12.57480579751076,0.42418644095265984
A00035054.npy,35,6,0.154,0.3,cs,12.499155824934938,0.6173191531617591
A00035054.npy,35,6,0.154,0.3,ddnm,31.43402426875289,0.9054319388139267
A00035054.npy,35,6,0.154,0.5,zerofill,28.013158287717154,0.8159589315033139
A00035054.npy,35,6,0.154,0.5,cs,35.19269221371489,0.9770315035084376
A00035054.npy,35,6,0.154,0.5,ddnm,34.91876522567997,0.9751877208345201
A00035054.npy,40,11,0.282,0.2,zerofill,12.427540489179648,0.4387538028477656
A00035054.npy,40,11,0.282,0.2,cs,12.487654161807404,0.603572245337445
A00035054.npy,40,11,0.282,0.2,ddnm,30.244714764279493,0.8794942127279908
A00035054.npy,40,11,0.282,0.3,zerofill,21.970635242977853,0.5796209739375071
A00035054.npy,40,11,0.282,0.3,cs,30.626206958888726,0.9174745999433318
A00035054.npy,40,11,0.282,0.3,ddnm,32.96359637095699,0.9563848113331286
A00035054.npy,40,11,0.282,0.5,zerofill,24.93730235588732,0.7087631491739177
A00035054.npy,40,11,0.282,0.5,cs,37.40798645253091,0.98116262439309
A00035054.npy,40,11,0.282,0.5,ddnm,41.86897126814202,0.9929298381592695
A00035054.npy,46,17,0.436,0.2,zerofill,17.338525080879354,0.5038413129658879
A00035054.npy,46,17,0.436,0.2,cs,25.4729400866631,0.7950050391743182
A00035054.npy,46,17,0.436,0.2,ddnm,33.0022163429049,0.9272561317464415
A00035054.npy,46,17,0.436,0.3,zerofill,12.546417981537463,0.4306604202055841
A00035054.npy,46,17,0.436,0.3,cs,12.648806279997284,0.638089775551257
A00035054.npy,46,17,0.436,0.3,ddnm,23.964525344601817,0.7912101966391929
A00035054.npy,46,17,0.436,0.5,zerofill,26.913082256207407,0.7807859941135398
A00035054.npy,46,17,0.436,0.5,cs,38.063682538493985,0.9855885323186101
A00035054.npy,46,17,0.436,0.5,ddnm,40.80537113186787,0.9902734028991913
A00035054.npy,51,22,0.564,0.2,zerofill,16.987700606106785,0.4359655121114884
A00035054.npy,51,22,0.564,0.2,cs,23.526964491834672,0.7817956493594037
A00035054.npy,51,22,0.564,0.2,ddnm,32.703600207142635,0.9320298160629803
A00035054.npy,51,22,0.564,0.3,zerofill,12.121341374489788,0.4727218115563785
A00035054.npy,51,22,0.564,0.3,cs,12.170834465443182,0.6435701800322963
A00035054.npy,51,22,0.564,0.3,ddnm,23.423845230357564,0.810854319808792
A00035054.npy,51,22,0.564,0.5,zerofill,23.90634767835715,0.7223850775698133
A00035054.npy,51,22,0.564,0.5,cs,37.44717086286943,0.9816862234294623
A00035054.npy,51,22,0.564,0.5,ddnm,39.59640917682965,0.988672927066031
A00035054.npy,57,28,0.718,0.2,zerofill,11.958577725312873,0.3692577560422185
A00035054.npy,57,28,0.718,0.2,cs,12.842843983942016,0.5872645622553097
A00035054.npy,57,28,0.718,0.2,ddnm,30.023792033080348,0.8554513411888254
A00035054.npy,57,28,0.718,0.3,zerofill,11.994617432628662,0.44255587403270874
A00035054.npy,57,28,0.718,0.3,cs,13.158669735279416,0.6869942623725086
A00035054.npy,57,28,0.718,0.3,ddnm,13.09875352119363,0.7031189252067912
A00035054.npy,57,28,0.718,0.5,zerofill,24.143689397870098,0.7464091692713833
A00035054.npy,57,28,0.718,0.5,cs,37.17392915268717,0.9843258976864258
A00035054.npy,57,28,0.718,0.5,ddnm,42.37763112824604,0.9927585851045682
A00035054.npy,62,33,0.846,0.2,zerofill,17.497307350977334,0.5332331184426902
A00035054.npy,62,33,0.846,0.2,cs,29.248520683997338,0.8856515495696757
A00035054.npy,62,33,0.846,0.2,ddnm,33.086049553686976,0.9524320631186125
A00035054.npy,62,33,0.846,0.3,zerofill,21.423186137974277,0.6213980642648893
A00035054.npy,62,33,0.846,0.3,cs,31.121963724300766,0.9375041050476529
A00035054.npy,62,33,0.846,0.3,ddnm,33.50549577920313,0.9705568095251169
A00035054.npy,62,33,0.846,0.5,zerofill,26.736184762467296,0.7553151980904326
A00035054.npy,62,33,0.846,0.5,cs,36.09239364547874,0.9854215021152325
A00035054.npy,62,33,0.846,0.5,ddnm,39.09846580099649,0.9878539031982678
A00035054.npy,68,39,1.0,0.2,zerofill,11.882939548477838,0.3689358317968842
A00035054.npy,68,39,1.0,0.2,cs,12.889448275658573,0.5576621611352496
A00035054.npy,68,39,1.0,0.2,ddnm,28.084662971778357,0.8178915694962663
A00035054.npy,68,39,1.0,0.3,zerofill,20.044187808109868,0.5546271764648639
A00035054.npy,68,39,1.0,0.3,cs,30.944077735792582,0.9154196759464118
A00035054.npy,68,39,1.0,0.3,ddnm,34.260899029959944,0.9758020388370431
A00035054.npy,68,39,1.0,0.5,zerofill,26.38123534287633,0.7669338690981372
A00035054.npy,68,39,1.0,0.5,cs,35.122667905621114,0.9831755355749359
A00035054.npy,68,39,1.0,0.5,ddnm,36.79536721542606,0.9851365946763884
A00035378.npy,29,0,0.0,0.2,zerofill,10.65137075841272,0.32019737945109433
A00035378.npy,29,0,0.0,0.2,cs,11.071348925689005,0.47434337393572595
A00035378.npy,29,0,0.0,0.2,ddnm,30.675764307216635,0.799742797251968
A00035378.npy,29,0,0.0,0.3,zerofill,10.76429223619182,0.35561157057627246
A00035378.npy,29,0,0.0,0.3,cs,11.057237390779289,0.48675923095897555
A00035378.npy,29,0,0.0,0.3,ddnm,31.855173824750715,0.8298539643808378
A00035378.npy,29,0,0.0,0.5,zerofill,27.88157511589528,0.7496847119672914
A00035378.npy,29,0,0.0,0.5,cs,37.75288361367593,0.9888701929628961
A00035378.npy,29,0,0.0,0.5,ddnm,36.82935759400469,0.9844455433905813
A00035378.npy,35,6,0.154,0.2,zerofill,11.46767448068658,0.32822209858425005
A00035378.npy,35,6,0.154,0.2,cs,11.77278407600345,0.5046296238796859
A00035378.npy,35,6,0.154,0.2,ddnm,25.223775041981273,0.6972691534104958
A00035378.npy,35,6,0.154,0.3,zerofill,17.485323206076757,0.43499958855856374
A00035378.npy,35,6,0.154,0.3,cs,30.652248624759146,0.8575385595383751
A00035378.npy,35,6,0.154,0.3,ddnm,35.346441831998526,0.9577378544458872
A00035378.npy,35,6,0.154,0.5,zerofill,26.042704799005346,0.6854962176430942
A00035378.npy,35,6,0.154,0.5,cs,36.52898045058861,0.9805555493760832
A00035378.npy,35,6,0.154,0.5,ddnm,36.6112759198129,0.9834362076306593
A00035378.npy,40,11,0.282,0.2,zerofill,12.104520592077584,0.42229798285446063
A00035378.npy,40,11,0.282,0.2,cs,12.202775374073166,0.573904913725794
A00035378.npy,40,11,0.282,0.2,ddnm,30.570730601385954,0.8988087978299123
A00035378.npy,40,11,0.282,0.3,zerofill,22.1835528305756,0.5905449442114906
A00035378.npy,40,11,0.282,0.3,cs,31.12778126431796,0.9271432146413997
A00035378.npy,40,11,0.282,0.3,ddnm,31.33198674462627,0.9417155920013534
A00035378.npy,40,11,0.282,0.5,zerofill,12.454788196865731,0.5474521148154058
A00035378.npy,40,11,0.282,0.5,cs,12.244961666846487,0.6347961421240005
A00035378.npy,40,11,0.282,0.5,ddnm,33.838496590502416,0.8951640185694546
A00035378.npy,46,17,0.436,0.2,zerofill,12.656331899378323,0.39165144414607794
A00035378.npy,46,17,0.436,0.2,cs,12.957672123848337,0.5949888671447877
A00035378.npy,46,17,0.436,0.2,ddnm,30.294914885406122,0.8665620152157995
A00035378.npy,46,17,0.436,0.3,zerofill,20.718948459306937,0.55719539792402
A00035378.npy,46,17,0.436,0.3,cs,31.785406547898724,0.9076305465876368
A00035378.npy,46,17,0.436,0.3,ddnm,36.805228743169245,0.9751932659446473
A00035378.npy,46,17,0.436,0.5,zerofill,27.60143661960655,0.788322256037175
A00035378.npy,46,17,0.436,0.5,cs,34.867165265801404,0.9782220421059098
A00035378.npy,46,17,0.436,0.5,ddnm,36.855526819671184,0.978435032788511
A00035378.npy,51,22,0.564,0.2,zerofill,11.596267589020194,0.35281348993685624
A00035378.npy,51,22,0.564,0.2,cs,12.936464420523668,0.5664618110888986
A00035378.npy,51,22,0.564,0.2,ddnm,15.124703703703656,0.7186496679601528
A00035378.npy,51,22,0.564,0.3,zerofill,21.126090836908816,0.5609576312626425
A00035378.npy,51,22,0.564,0.3,cs,31.893298877504165,0.9172581474195882
A00035378.npy,51,22,0.564,0.3,ddnm,36.5906513659012,0.9777388655868662
A00035378.npy,51,22,0.564,0.5,zerofill,12.959947430334038,0.5115620870759482
A00035378.npy,51,22,0.564,0.5,cs,12.843985747003897,0.6816635752328039
A00035378.npy,51,22,0.564,0.5,ddnm,40.50956554760438,0.9663610231753031
A00035378.npy,57,28,0.718,0.2,zerofill,12.046504394907966,0.41070779040902355
A00035378.npy,57,28,0.718,0.2,cs,12.750984514731252,0.6004357580775785
A00035378.npy,57,28,0.718,0.2,ddnm,29.616868803905618,0.8153453672803324
A00035378.npy,57,28,0.718,0.3,zerofill,12.254654830075095,0.44428824484543306
A00035378.npy,57,28,0.718,0.3,cs,13.408551291018666,0.6852236838104396
A00035378.npy,57,28,0.718,0.3,ddnm,26.77623167877404,0.8725499373076504
A00035378.npy,57,28,0.718,0.5,zerofill,23.933801483201126,0.6856022816032455
A00035378.npy,57,28,0.718,0.5,cs,38.285348018275236,0.9841987874816419
A00035378.npy,57,28,0.718,0.5,ddnm,44.68527110489,0.9942533585916953
A00035378.npy,62,33,0.846,0.2,zerofill,11.814721517527541,0.34520748996299583
A00035378.npy,62,33,0.846,0.2,cs,13.131195160591888,0.5972442004271628
A00035378.npy,62,33,0.846,0.2,ddnm,31.094851027693196,0.8388620707723523
A00035378.npy,62,33,0.846,0.3,zerofill,17.55365049189497,0.5381094711245873
A00035378.npy,62,33,0.846,0.3,cs,32.157462606076706,0.908860238174863
A00035378.npy,62,33,0.846,0.3,ddnm,36.16950582653223,0.9607484472459505
A00035378.npy,62,33,0.846,0.5,zerofill,24.15909664710508,0.7094291151051095
A00035378.npy,62,33,0.846,0.5,cs,36.001991682096815,0.9808731079642186
A00035378.npy,62,33,0.846,0.5,ddnm,41.6054548205024,0.9922455867887088
A00035378.npy,68,39,1.0,0.2,zerofill,19.23273920171781,0.5011099142895635
A00035378.npy,68,39,1.0,0.2,cs,27.123921966722403,0.8484764607445264
A00035378.npy,68,39,1.0,0.2,ddnm,32.82640114799719,0.9636819565273748
A00035378.npy,68,39,1.0,0.3,zerofill,22.42610067877253,0.6325845481701835
A00035378.npy,68,39,1.0,0.3,cs,29.438140407632474,0.9402735825736668
A00035378.npy,68,39,1.0,0.3,ddnm,33.36451316418931,0.9760950212756078
A00035378.npy,68,39,1.0,0.5,zerofill,11.62632785961029,0.4734117037945166
A00035378.npy,68,39,1.0,0.5,cs,12.183764347504324,0.6077303045995223
A00035378.npy,68,39,1.0,0.5,ddnm,31.05698403618178,0.8320137609854577
A00035553.npy,29,0,0.0,0.2,zerofill,10.262911960977055,0.2752214774828226
A00035553.npy,29,0,0.0,0.2,cs,11.333294267493443,0.4593854934998119
A00035553.npy,29,0,0.0,0.2,ddnm,10.596030277473805,0.4175026370643463
A00035553.npy,29,0,0.0,0.3,zerofill,22.428984427206423,0.6158135493152644
A00035553.npy,29,0,0.0,0.3,cs,33.11236597203234,0.9478417134988183
A00035553.npy,29,0,0.0,0.3,ddnm,33.372256885161995,0.9485800342433589
A00035553.npy,29,0,0.0,0.5,zerofill,24.168724650773562,0.6723338203524142
A00035553.npy,29,0,0.0,0.5,cs,37.07828509190967,0.9769288836524103
A00035553.npy,29,0,0.0,0.5,ddnm,37.09753680687572,0.976908584330326
A00035553.npy,35,6,0.154,0.2,zerofill,11.825641989496456,0.40429922671136975
A00035553.npy,35,6,0.154,0.2,cs,12.176175734803989,0.5662831027106683
A00035553.npy,35,6,0.154,0.2,ddnm,30.67408323690082,0.8534772426662859
A00035553.npy,35,6,0.154,0.3,zerofill,12.210363922543232,0.4460439379213392
A00035553.npy,35,6,0.154,0.3,cs,12.172652781604436,0.6073932817391907
A00035553.npy,35,6,0.154,0.3,ddnm,32.57055432193551,0.9156654264354411
A00035553.npy,35,6,0.154,0.5,zerofill,27.858983052706595,0.8010991497017036
A00035553.npy,35,6,0.154,0.5,cs,36.04107462511128,0.9759455546716694
A00035553.npy,35,6,0.154,0.5,ddnm,37.353992399450405,0.9755366138114753
A00035553.npy,40,11,0.282,0.2,zerofill,12.031316902797029,0.3619526742128116
A00035553.npy,40,11,0.282,0.2,cs,12.641309918557083,0.5410211010812342
A00035553.npy,40,11,0.282,0.2,ddnm,29.76385228300181,0.8296929776754554
A00035553.npy,40,11,0.282,0.3,zerofill,20.58792575601554,0.6232528398590662
A00035553.npy,40,11,0.282,0.3,cs,33.03515417462619,0.9230696346948173
A00035553.npy,40,11,0.282,0.3,ddnm,36.058766374031705,0.9752242904145434
A00035553.npy,40,11,0.282,0.5,zerofill,27.36391004130568,0.7855617695332107
A00035553.npy,40,11,0.282,0.5,cs,36.85755495642457,0.9798764545401396
